SampDate,SampTime,SampleMethod,ForkLength,TagCode,RaceByTag
"2005-05-20","06:00:00.0000000",1,97,"064676","Fall"
"2005-05-21","01:00:00.0000000",1,100,"055136","Fall"
"2005-05-21","01:00:00.0000000",1,100,"064690","Fall"
"2005-05-21","03:00:00.0000000",1,85,"064675","Fall"
"2005-05-21","03:00:00.0000000",1,91,"064585","Fall"
"2005-05-21","03:00:00.0000000",1,106,"055136","Fall"
"2005-05-21","05:00:00.0000000",1,110,"064679","Fall"
"2005-05-21","06:00:00.0000000",1,92,"064586","Fall"
"2005-05-21","07:00:00.0000000",1,97,"055136","Fall"
"2005-05-22","03:00:00.0000000",1,86,"064690","Fall"
"2005-05-22","03:00:00.0000000",1,105,"064585","Fall"
"2005-05-22","05:00:00.0000000",1,102,"055136","Fall"
"2005-05-22","05:00:00.0000000",1,105,"055136","Fall"
"2005-05-23","01:00:00.0000000",1,103,"064684","Fall"
"2005-05-24","01:00:00.0000000",1,93,"055136","Fall"
"2005-05-24","01:00:00.0000000",1,81,"064587","Fall"
"2005-05-24","05:00:00.0000000",1,96,"064684","Fall"
"2005-05-25","01:00:00.0000000",1,103,"055136","Fall"
"2005-05-26","01:00:00.0000000",1,104,"064685","Fall"
"2005-05-27","03:00:00.0000000",1,78,"064586","Fall"
"2005-05-27","03:00:00.0000000",1,113,"064686","Fall"
"2005-05-27","06:00:00.0000000",1,109,"064684","Fall"
"2005-05-27","06:00:00.0000000",1,110,"064683","Fall"
"2005-05-27","13:00:00.0000000",1,87,"064691","Fall"
"2005-05-27","15:00:00.0000000",1,105,"055136","Fall"
"2005-05-27","17:00:00.0000000",1,102,"064685","Fall"
"2005-05-27","19:00:00.0000000",1,111,"055136","Fall"
"2005-05-28","11:00:00.0000000",1,110,"064686","Fall"
"2005-05-28","13:00:00.0000000",1,100,"064587","Fall"
"2005-05-29","09:00:00.0000000",1,95,"064690","Fall"
"2005-05-30","01:00:00.0000000",1,87,"064691","Fall"
"2005-05-30","01:00:00.0000000",1,103,"064696","Fall"
"2005-05-30","01:00:00.0000000",1,110,"055136","Fall"
"2005-05-30","03:00:00.0000000",1,114,"064684","Fall"
"2005-05-30","03:00:00.0000000",1,94,"064586","Fall"
"2005-05-30","05:00:00.0000000",1,117,"064685","Fall"
"2005-05-30","05:00:00.0000000",1,93,"064690","Fall"
"2005-05-30","06:00:00.0000000",1,94,"064690","Fall"
"2005-05-30","23:00:00.0000000",1,108,"055136","Fall"
"2005-05-30","23:00:00.0000000",1,116,"064684","Fall"
"2005-05-31","01:00:00.0000000",1,96,"064696","Fall"
"2005-05-31","01:00:00.0000000",1,97,"064693","Fall"
"2005-05-31","03:00:00.0000000",1,114,"055136","Fall"
"2005-05-31","03:00:00.0000000",1,88,"064696","Fall"
"2005-05-31","05:00:00.0000000",1,110,"055136","Fall"
"2005-05-31","05:00:00.0000000",1,95,"064584","Fall"
"2005-05-31","05:00:00.0000000",1,108,"064684","Fall"
"2005-05-31","06:00:00.0000000",1,92,"064692","Fall"
"2005-05-31","06:00:00.0000000",1,108,"064679","Fall"
"2005-05-31","06:00:00.0000000",1,125,"064678","Fall"
"2005-05-31","07:00:00.0000000",1,95,"064686","Fall"
"2005-05-31","22:00:00.0000000",1,93,"064696","Fall"
"2005-05-31","22:00:00.0000000",1,98,"064693","Fall"
"2005-05-31","22:00:00.0000000",1,111,"064684","Fall"
"2005-05-31","23:00:00.0000000",1,96,"064692","Fall"
"2005-06-01","01:00:00.0000000",1,96,"064696","Fall"
"2005-06-01","03:00:00.0000000",1,115,"064686","Fall"
"2005-06-01","06:00:00.0000000",1,101,"055136","Fall"
"2005-06-01","06:00:00.0000000",1,119,"064686","Fall"
"2005-06-01","22:00:00.0000000",1,100,"055136","Fall"
"2005-06-02","01:00:00.0000000",1,110,"064686","Fall"
"2005-06-03","07:00:00.0000000",1,115,"064677","Fall"
"2005-06-03","23:00:00.0000000",1,118,"064686","Fall"
"2005-06-05","05:00:00.0000000",1,95,"064696","Fall"
"2005-06-05","13:00:00.0000000",1,105,"064685","Fall"
"2005-06-05","15:00:00.0000000",1,113,"055136","Fall"
"2005-06-05","17:00:00.0000000",1,98,"064692","Fall"
"2005-06-05","19:00:00.0000000",1,93,"064696","Fall"
"2005-06-05","19:00:00.0000000",1,100,"064692","Fall"
"2005-06-05","23:00:00.0000000",1,105,"064692","Fall"
"2005-06-06","01:00:00.0000000",1,103,"064692","Fall"
"2005-06-06","01:00:00.0000000",1,114,"055136","Fall"
"2005-06-06","05:00:00.0000000",1,100,"064693","Fall"
"2005-06-06","19:00:00.0000000",1,105,"064696","Fall"
"2005-06-06","22:00:00.0000000",1,104,"064692","Fall"
"2005-06-07","22:00:00.0000000",1,97,"064693","Fall"
"2005-06-08","01:00:00.0000000",1,94,"064692","Fall"
"2005-06-08","01:00:00.0000000",1,104,"064692","Fall"
"2005-06-08","01:00:00.0000000",1,105,"064692","Fall"
"2005-06-08","06:00:00.0000000",1,104,"064692","Fall"
"2005-06-08","19:00:00.0000000",1,108,"064696","Fall"
"2005-06-08","23:00:00.0000000",1,103,"064696","Fall"
"2005-06-08","23:00:00.0000000",1,106,"064693","Fall"
"2005-06-09","03:00:00.0000000",1,95,"064693","Fall"
"2005-06-09","03:00:00.0000000",1,109,"064693","Fall"
"2005-06-09","08:00:00.0000000",1,102,"064696","Fall"
"2005-06-10","07:00:00.0000000",1,95,"064692","Fall"
"2005-06-10","19:00:00.0000000",1,105,"064696","Fall"
"2005-06-11","17:00:00.0000000",1,108,"064696","Fall"
"2005-06-17","23:00:00.0000000",1,110,"064693","Fall"
"2005-06-18","03:00:00.0000000",1,109,"064696","Fall"
"2005-06-23","09:00:00.0000000",1,106,"064696","Fall"
"2005-06-24","21:00:00.0000000",1,109,"064696","Fall"
"2005-06-25","09:00:00.0000000",1,107,"064693","Fall"
"2005-12-20","17:00:00.0000000",1,132,"052781","LateFall"
"2005-12-20","19:00:00.0000000",1,135,"052787","LateFall"
"2005-12-20","19:00:00.0000000",1,165,"052787","LateFall"
"2005-12-20","22:00:00.0000000",1,152,"052785","LateFall"
"2005-12-20","22:00:00.0000000",1,154,"052787","LateFall"
"2005-12-21","09:00:00.0000000",1,148,"052781","LateFall"
"2005-12-21","09:00:00.0000000",1,149,"052787","LateFall"
"2005-12-22","01:00:00.0000000",1,161,"052787","LateFall"
"2005-12-23","01:00:00.0000000",1,189,"052786","LateFall"
"2005-12-24","09:00:00.0000000",1,144,"052787","LateFall"
"2005-12-24","09:00:00.0000000",1,145,"052780","LateFall"
"2005-12-25","22:00:00.0000000",1,119,"052789","LateFall"
"2005-12-27","03:00:00.0000000",1,142,"052781","LateFall"
"2005-12-27","13:00:00.0000000",1,148,"052785","LateFall"
"2005-12-28","11:00:00.0000000",1,175,"052780","LateFall"
"2005-12-28","11:00:00.0000000",1,180,"052787","LateFall"
"2005-12-28","13:00:00.0000000",1,123,"052781","LateFall"
"2005-12-28","13:00:00.0000000",1,125,"052781","LateFall"
"2005-12-28","15:00:00.0000000",1,176,"052781","LateFall"
"2005-12-28","20:00:00.0000000",1,140,"052780","LateFall"
"2005-12-28","23:00:00.0000000",1,190,"052781","LateFall"
"2005-12-29","09:00:00.0000000",1,114,"052781","LateFall"
"2005-12-29","09:00:00.0000000",1,148,"052780","LateFall"
"2005-12-29","09:00:00.0000000",1,174,"052785","LateFall"
"2005-12-29","11:00:00.0000000",1,130,"052781","LateFall"
"2005-12-29","17:00:00.0000000",1,155,"052780","LateFall"
"2005-12-31","05:00:00.0000000",1,130,"052785","LateFall"
"2005-12-31","21:00:00.0000000",1,142,"052786","LateFall"
"2005-12-31","23:00:00.0000000",1,132,"052784","LateFall"
"2006-01-01","05:00:00.0000000",1,132,"052785","LateFall"
"2006-01-01","13:00:00.0000000",1,155,"052785","LateFall"
"2006-01-02","07:00:00.0000000",1,152,"052785","LateFall"
"2006-01-02","15:00:00.0000000",1,118,"052780","LateFall"
"2006-01-02","17:00:00.0000000",1,157,"052786","LateFall"
"2006-01-03","07:00:00.0000000",1,110,"052784","LateFall"
"2006-01-03","07:00:00.0000000",1,136,"052785","LateFall"
"2006-01-03","15:00:00.0000000",1,143,"052784","LateFall"
"2006-02-03","09:00:00.0000000",1,149,"052867","LateFall"
"2006-02-21","06:00:00.0000000",1,142,"052870","LateFall"
"2006-02-21","09:00:00.0000000",1,143,"052869","LateFall"
"2006-02-21","11:00:00.0000000",1,152,"052870","LateFall"
"2006-02-21","15:00:00.0000000",1,113,"052868","LateFall"
"2006-02-23","23:00:00.0000000",1,125,"052865","LateFall"
"2006-02-24","15:00:00.0000000",1,110,"0501021510","LateFall"
"2006-02-26","01:00:00.0000000",1,166,"052867","LateFall"
"2006-02-27","23:00:00.0000000",1,155,"052782","LateFall"
"2006-03-03","09:00:00.0000000",1,113,"052483","Winter"
"2006-03-04","09:00:00.0000000",1,104,"052774","Winter"
"2006-03-04","11:00:00.0000000",1,143,"052785","LateFall"
"2006-03-04","23:00:00.0000000",1,136,"052870","LateFall"
"2006-03-06","01:00:00.0000000",1,129,"052865","LateFall"
"2006-03-06","03:00:00.0000000",1,126,"052782","LateFall"
"2006-03-06","03:00:00.0000000",1,104,"052485","Winter"
"2006-03-09","06:00:00.0000000",1,208,"052867","LateFall"
"2006-03-10","03:00:00.0000000",1,135,"052783","LateFall"
"2006-05-03","03:00:00.0000000",1,94,"064695","Fall"
"2006-05-03","07:00:00.0000000",1,95,"064695","Fall"
"2006-05-06","01:00:00.0000000",1,96,"064713","Fall"
"2006-05-06","03:00:00.0000000",1,89,"064714","Fall"
"2006-05-06","03:00:00.0000000",1,93,"064713","Fall"
"2006-05-06","06:00:00.0000000",1,97,"064704","Fall"
"2006-05-07","05:00:00.0000000",1,103,"064703","Fall"
"2006-05-20","03:00:00.0000000",1,93,"064706","Fall"
"2006-05-27","13:00:00.0000000",1,121,"064704","Fall"
"2006-05-29","03:00:00.0000000",1,118,"064705","Fall"
"2006-05-29","05:00:00.0000000",1,103,"064719","Fall"
"2006-05-29","07:00:00.0000000",1,92,"064708","Fall"
"2006-06-04","13:00:00.0000000",1,105,"064712","Fall"
"2006-06-04","17:00:00.0000000",1,101,"064706","Fall"
"2006-06-09","08:00:00.0000000",1,95,"064719","Fall"
"2006-06-12","02:00:00.0000000",1,90,"064719","Fall"
"2006-06-12","02:00:00.0000000",1,111,"064719","Fall"
"2006-06-13","02:00:00.0000000",1,94,"064719","Fall"
"2006-06-13","04:00:00.0000000",1,95,"064711","Fall"
"2006-06-14","05:00:00.0000000",1,109,"064709","Fall"
"2006-12-18","08:00:00.0000000",1,156,"053378","LateFall"
"2006-12-18","15:00:00.0000000",1,130,"053381","LateFall"
"2007-01-05","11:00:00.0000000",1,147,"053376","LateFall"
"2007-01-14","19:00:00.0000000",1,147,"053384","LateFall"
"2007-01-23","23:00:00.0000000",1,152,"053384","LateFall"
"2007-01-25","03:00:00.0000000",1,175,"053390","LateFall"
"2007-01-25","11:00:00.0000000",1,151,"053383","LateFall"
"2007-01-26","05:00:00.0000000",1,150,"053384","LateFall"
"2007-01-28","01:00:00.0000000",1,158,"053383","LateFall"
"2007-02-05","05:00:00.0000000",1,157,"053380","LateFall"
"2007-02-05","05:00:00.0000000",1,180,"053387","LateFall"
"2007-02-06","01:00:00.0000000",1,155,"053386","LateFall"
"2007-02-06","03:00:00.0000000",1,141,"053384","LateFall"
"2007-02-06","03:00:00.0000000",1,159,"053379","LateFall"
"2007-02-06","05:00:00.0000000",1,172,"052992","LateFall"
"2007-02-07","01:00:00.0000000",1,161,"053388","LateFall"
"2007-02-07","01:00:00.0000000",1,164,"053389","LateFall"
"2007-02-07","03:00:00.0000000",1,139,"053385","LateFall"
"2007-02-07","23:00:00.0000000",1,161,"053390","LateFall"
"2007-02-08","01:00:00.0000000",1,143,"052989","LateFall"
"2007-02-08","07:00:00.0000000",1,162,"053383","LateFall"
"2007-02-09","06:00:00.0000000",1,149,"052990","LateFall"
"2007-02-09","07:00:00.0000000",1,173,"052988","LateFall"
"2007-02-09","22:00:00.0000000",1,139,"053383","LateFall"
"2007-02-10","03:00:00.0000000",1,148,"052992","LateFall"
"2007-02-11","06:00:00.0000000",1,166,"053386","LateFall"
"2007-02-11","07:00:00.0000000",1,171,"053387","LateFall"
"2007-02-13","05:00:00.0000000",1,163,"052989","LateFall"
"2007-02-14","05:00:00.0000000",1,162,"052992","LateFall"
"2007-02-15","05:00:00.0000000",1,180,"053390","LateFall"
"2007-02-18","23:00:00.0000000",1,156,"053383","LateFall"
"2007-02-19","03:00:00.0000000",1,164,"053384","LateFall"
"2007-02-20","03:00:00.0000000",1,158,"053390","LateFall"
"2007-02-20","06:00:00.0000000",1,160,"053387","LateFall"
"2007-02-21","22:00:00.0000000",1,156,"053385","LateFall"
"2007-02-22","03:00:00.0000000",1,171,"053379","LateFall"
"2007-02-22","05:00:00.0000000",1,200,"053387","LateFall"
"2007-02-22","06:00:00.0000000",1,175,"053379","LateFall"
"2007-02-23","01:00:00.0000000",1,158,"053385","LateFall"
"2007-02-23","03:00:00.0000000",1,147,"053385","LateFall"
"2007-02-23","03:00:00.0000000",1,170,"053379","LateFall"
"2007-02-23","05:00:00.0000000",1,145,"053383","LateFall"
"2007-02-23","05:00:00.0000000",1,170,"053380","LateFall"
"2007-02-23","06:00:00.0000000",1,161,"053386","LateFall"
"2007-02-23","21:00:00.0000000",1,131,"053386","LateFall"
"2007-02-23","23:00:00.0000000",1,110,"051698","Winter"
"2007-02-24","22:00:00.0000000",1,142,"053387","LateFall"
"2007-02-26","05:00:00.0000000",1,162,"052988","LateFall"
"2007-02-26","06:00:00.0000000",1,171,"052993","LateFall"
"2007-03-01","01:00:00.0000000",1,155,"052988","LateFall"
"2007-03-01","03:00:00.0000000",1,185,"052990","LateFall"
"2007-03-01","03:00:00.0000000",1,154,"053384","LateFall"
"2007-03-01","05:00:00.0000000",1,137,"052993","LateFall"
"2007-03-01","21:00:00.0000000",1,175,"053387","LateFall"
"2007-03-02","23:00:00.0000000",1,150,"053387","LateFall"
"2007-03-03","01:00:00.0000000",1,158,"053384","LateFall"
"2007-03-05","01:00:00.0000000",1,147,"053379","LateFall"
"2007-03-06","01:00:00.0000000",1,149,"053384","LateFall"
"2007-03-06","03:00:00.0000000",1,143,"052989","LateFall"
"2007-03-06","03:00:00.0000000",1,164,"053385","LateFall"
"2007-03-06","03:00:00.0000000",1,190,"052988","LateFall"
"2007-03-06","05:00:00.0000000",1,146,"053382","LateFall"
"2007-03-06","05:00:00.0000000",1,150,"053384","LateFall"
"2007-03-06","06:00:00.0000000",1,150,"052993","LateFall"
"2007-03-06","07:00:00.0000000",1,171,"053387","LateFall"
"2007-03-06","23:00:00.0000000",1,174,"053390","LateFall"
"2007-03-06","23:00:00.0000000",1,197,"053390","LateFall"
"2007-03-07","01:00:00.0000000",1,143,"053387","LateFall"
"2007-03-07","01:00:00.0000000",1,170,"053380","LateFall"
"2007-03-07","03:00:00.0000000",1,174,"053384","LateFall"
"2007-03-07","22:00:00.0000000",1,137,"053387","LateFall"
"2007-03-08","02:00:00.0000000",1,129,"053385","LateFall"
"2007-03-08","02:00:00.0000000",1,170,"053384","LateFall"
"2007-03-08","03:00:00.0000000",1,137,"053371","LateFall"
"2007-03-08","05:00:00.0000000",1,153,"052988","LateFall"
"2007-03-08","07:00:00.0000000",1,168,"053387","LateFall"
"2007-03-08","08:00:00.0000000",1,147,"052988","LateFall"
"2007-03-08","08:00:00.0000000",1,168,"053384","LateFall"
"2007-03-09","23:00:00.0000000",1,157,"053387","LateFall"
"2007-03-11","01:00:00.0000000",1,152,"053384","LateFall"
"2007-03-11","01:00:00.0000000",1,108,"053468","Winter"
"2007-03-11","03:00:00.0000000",1,179,"053390","LateFall"
"2007-03-11","22:00:00.0000000",1,165,"053373","LateFall"
"2007-03-20","03:00:00.0000000",1,166,"053386","LateFall"
"2007-04-03","23:00:00.0000000",1,181,"053381","LateFall"
"2007-04-07","22:00:00.0000000",1,78,"0601090207","Fall"
"2007-04-12","08:00:00.0000000",1,110,"0601080903","Fall"
"2007-04-12","09:00:00.0000000",1,94,"0601080902","Fall"
"2007-04-16","06:00:00.0000000",1,99,"0601080909","Fall"
"2007-05-19","03:00:00.0000000",1,92,"053795","Fall"
"2008-01-13","09:00:00.0000000",1,158,"053992","LateFall"
"2008-01-14","23:59:00.0000000",1,132,"053688","LateFall"
"2008-01-15","03:00:00.0000000",1,148,"053992","LateFall"
"2008-01-15","09:00:00.0000000",1,123,"053688","LateFall"
"2008-01-15","12:00:00.0000000",1,141,"053992","LateFall"
"2008-01-15","12:00:00.0000000",1,171,"053988","LateFall"
"2008-01-15","23:00:00.0000000",1,157,"053992","LateFall"
"2008-01-15","23:00:00.0000000",1,152,"053994","LateFall"
"2008-01-15","23:59:00.0000000",1,156,"053995","LateFall"
"2008-01-16","01:00:00.0000000",1,131,"053996","LateFall"
"2008-01-16","03:00:00.0000000",1,157,"053988","LateFall"
"2008-01-16","03:00:00.0000000",1,158,"053997","LateFall"
"2008-01-16","06:00:00.0000000",1,183,"053988","LateFall"
"2008-01-16","07:00:00.0000000",1,180,"053990","LateFall"
"2008-01-16","23:59:00.0000000",1,132,"053992","LateFall"
"2008-01-16","23:59:00.0000000",1,160,"053989","LateFall"
"2008-01-17","01:00:00.0000000",1,130,"053990","LateFall"
"2008-01-17","01:00:00.0000000",1,135,"053997","LateFall"
"2008-01-17","03:00:00.0000000",1,155,"053997","LateFall"
"2008-01-17","07:00:00.0000000",1,155,"053989","LateFall"
"2008-01-17","09:00:00.0000000",1,139,"053990","LateFall"
"2008-01-17","15:00:00.0000000",1,141,"053688","LateFall"
"2008-01-18","01:00:00.0000000",1,128,"053992","LateFall"
"2008-01-18","13:00:00.0000000",1,148,"053687","LateFall"
"2008-01-19","07:00:00.0000000",1,173,"053995","LateFall"
"2008-01-19","23:00:00.0000000",1,145,"053992","LateFall"
"2008-01-19","23:59:00.0000000",1,143,"053992","LateFall"
"2008-01-20","23:59:00.0000000",1,164,"053997","LateFall"
"2008-01-21","05:00:00.0000000",1,142,"053997","LateFall"
"2008-01-21","05:00:00.0000000",1,151,"053997","LateFall"
"2008-01-21","06:00:00.0000000",1,156,"053989","LateFall"
"2008-01-21","23:59:00.0000000",1,136,"053997","LateFall"
"2008-01-22","01:00:00.0000000",1,158,"053990","LateFall"
"2008-01-22","06:00:00.0000000",1,174,"053997","LateFall"
"2008-01-23","01:00:00.0000000",1,141,"053989","LateFall"
"2008-01-23","01:00:00.0000000",1,146,"053995","LateFall"
"2008-01-23","03:00:00.0000000",1,139,"053989","LateFall"
"2008-01-23","05:00:00.0000000",1,148,"053992","LateFall"
"2008-01-23","06:00:00.0000000",1,208,"053990","LateFall"
"2008-01-23","23:00:00.0000000",1,149,"053995","LateFall"
"2008-01-23","23:59:00.0000000",1,169,"053997","LateFall"
"2008-01-24","06:00:00.0000000",1,164,"053997","LateFall"
"2008-01-24","06:00:00.0000000",1,182,"053995","LateFall"
"2008-01-24","06:00:00.0000000",1,138,"053990","LateFall"
"2008-01-25","05:00:00.0000000",1,170,"053684","LateFall"
"2008-01-25","07:00:00.0000000",1,160,"053988","LateFall"
"2008-01-25","15:00:00.0000000",1,175,"053997","LateFall"
"2008-01-26","05:00:00.0000000",1,179,"053997","LateFall"
"2008-01-26","22:00:00.0000000",1,147,"053997","LateFall"
"2008-01-26","22:00:00.0000000",1,184,"052995","LateFall"
"2008-01-26","23:00:00.0000000",1,170,"053992","LateFall"
"2008-01-26","23:59:00.0000000",1,136,"053997","LateFall"
"2008-01-26","23:59:00.0000000",1,149,"053997","LateFall"
"2008-01-26","23:59:00.0000000",1,164,"053997","LateFall"
"2008-01-27","03:00:00.0000000",1,172,"053683","LateFall"
"2008-01-27","03:00:00.0000000",1,201,"053997","LateFall"
"2008-01-27","06:00:00.0000000",1,127,"053992","LateFall"
"2008-01-27","06:00:00.0000000",1,150,"053988","LateFall"
"2008-01-27","06:00:00.0000000",1,151,"052994","LateFall"
"2008-01-27","06:00:00.0000000",1,160,"053997","LateFall"
"2008-01-27","09:00:00.0000000",1,140,"053684","LateFall"
"2008-01-27","13:00:00.0000000",1,138,"053683","LateFall"
"2008-01-27","23:00:00.0000000",1,173,"053992","LateFall"
"2008-01-28","01:00:00.0000000",1,208,"053988","LateFall"
"2008-01-28","01:00:00.0000000",1,165,"053988","LateFall"
"2008-01-28","01:00:00.0000000",1,145,"053989","LateFall"
"2008-01-28","01:00:00.0000000",1,132,"053684","LateFall"
"2008-01-28","07:00:00.0000000",1,152,"053684","LateFall"
"2008-01-28","09:00:00.0000000",1,147,"053995","LateFall"
"2008-01-28","09:00:00.0000000",1,173,"053992","LateFall"
"2008-01-28","11:00:00.0000000",1,142,"052994","LateFall"
"2008-01-28","23:00:00.0000000",1,158,"053997","LateFall"
"2008-01-28","23:59:00.0000000",1,138,"053684","LateFall"
"2008-01-28","23:59:00.0000000",1,142,"053992","LateFall"
"2008-01-29","01:00:00.0000000",1,142,"053992","LateFall"
"2008-01-29","01:00:00.0000000",1,150,"052995","LateFall"
"2008-01-29","05:00:00.0000000",1,169,"053683","LateFall"
"2008-01-29","05:00:00.0000000",1,182,"053988","LateFall"
"2008-01-29","06:00:00.0000000",1,132,"053989","LateFall"
"2008-01-29","07:00:00.0000000",1,138,"053993","LateFall"
"2008-01-29","07:00:00.0000000",1,149,"053990","LateFall"
"2008-01-29","08:00:00.0000000",1,150,"053995","LateFall"
"2008-01-29","09:00:00.0000000",1,160,"052994","LateFall"
"2008-01-29","09:00:00.0000000",1,132,"053995","LateFall"
"2008-01-29","09:00:00.0000000",1,182,"052994","LateFall"
"2008-01-29","09:00:00.0000000",1,147,"053997","LateFall"
"2008-01-29","09:00:00.0000000",1,135,"053990","LateFall"
"2008-01-29","09:00:00.0000000",1,189,"053683","LateFall"
"2008-01-29","23:00:00.0000000",1,140,"053997","LateFall"
"2008-01-29","23:00:00.0000000",1,181,"052995","LateFall"
"2008-01-29","23:59:00.0000000",1,135,"053683","LateFall"
"2008-01-29","23:59:00.0000000",1,125,"053990","LateFall"
"2008-01-30","01:00:00.0000000",1,160,"053988","LateFall"
"2008-01-30","03:00:00.0000000",1,143,"053995","LateFall"
"2008-01-30","03:00:00.0000000",1,178,"052995","LateFall"
"2008-01-30","06:00:00.0000000",1,138,"053993","LateFall"
"2008-01-30","06:00:00.0000000",1,158,"052994","LateFall"
"2008-01-30","07:00:00.0000000",1,125,"053684","LateFall"
"2008-01-30","07:00:00.0000000",1,131,"053997","LateFall"
"2008-01-30","07:00:00.0000000",1,145,"052995","LateFall"
"2008-01-30","08:00:00.0000000",1,148,"052995","LateFall"
"2008-01-30","23:00:00.0000000",1,165,"053992","LateFall"
"2008-01-30","23:00:00.0000000",1,183,"053683","LateFall"
"2008-01-30","23:00:00.0000000",1,151,"053995","LateFall"
"2008-01-30","23:00:00.0000000",1,147,"052995","LateFall"
"2008-01-30","23:00:00.0000000",1,137,"053997","LateFall"
"2008-01-30","23:59:00.0000000",1,146,"053990","LateFall"
"2008-01-30","23:59:00.0000000",1,153,"052995","LateFall"
"2008-01-30","23:59:00.0000000",1,178,"053997","LateFall"
"2008-01-30","23:59:00.0000000",1,179,"053683","LateFall"
"2008-01-30","23:59:00.0000000",1,181,"053997","LateFall"
"2008-01-30","23:59:00.0000000",1,200,"053992","LateFall"
"2008-01-31","01:00:00.0000000",1,150,"053995","LateFall"
"2008-01-31","01:00:00.0000000",1,160,"053993","LateFall"
"2008-01-31","01:00:00.0000000",1,138,"053993","LateFall"
"2008-01-31","03:00:00.0000000",1,126,"053988","LateFall"
"2008-01-31","03:00:00.0000000",1,170,"053989","LateFall"
"2008-01-31","03:00:00.0000000",1,200,"053997","LateFall"
"2008-01-31","05:00:00.0000000",1,148,"053997","LateFall"
"2008-01-31","05:00:00.0000000",1,159,"053995","LateFall"
"2008-01-31","06:00:00.0000000",1,156,"052994","LateFall"
"2008-01-31","07:00:00.0000000",1,137,"052995","LateFall"
"2008-01-31","11:00:00.0000000",1,137,"053674","LateFall"
"2008-01-31","11:00:00.0000000",1,139,"053997","LateFall"
"2008-01-31","13:00:00.0000000",1,161,"053684","LateFall"
"2008-01-31","14:00:00.0000000",1,130,"053990","LateFall"
"2008-01-31","17:00:00.0000000",1,133,"053990","LateFall"
"2008-01-31","17:00:00.0000000",1,144,"053992","LateFall"
"2008-01-31","17:00:00.0000000",1,151,"053995","LateFall"
"2008-01-31","22:00:00.0000000",1,191,"052994","LateFall"
"2008-01-31","23:00:00.0000000",1,148,"053683","LateFall"
"2008-01-31","23:59:00.0000000",1,148,"053675","LateFall"
"2008-01-31","23:59:00.0000000",1,149,"053683","LateFall"
"2008-01-31","23:59:00.0000000",1,156,"053997","LateFall"
"2008-02-01","01:00:00.0000000",1,164,"053683","LateFall"
"2008-02-01","01:00:00.0000000",1,166,"053997","LateFall"
"2008-02-01","01:00:00.0000000",1,159,"053988","LateFall"
"2008-02-01","01:00:00.0000000",1,161,"053995","LateFall"
"2008-02-01","03:00:00.0000000",1,182,"052994","LateFall"
"2008-02-01","03:00:00.0000000",1,187,"052995","LateFall"
"2008-02-01","03:00:00.0000000",1,153,"052995","LateFall"
"2008-02-01","05:00:00.0000000",1,129,"053989","LateFall"
"2008-02-01","05:00:00.0000000",1,144,"053988","LateFall"
"2008-02-01","05:00:00.0000000",1,152,"053992","LateFall"
"2008-02-01","06:00:00.0000000",1,143,"053989","LateFall"
"2008-02-01","07:00:00.0000000",1,189,"053684","LateFall"
"2008-02-01","07:00:00.0000000",1,153,"052995","LateFall"
"2008-02-01","07:00:00.0000000",1,145,"053993","LateFall"
"2008-02-01","07:00:00.0000000",1,136,"053688","LateFall"
"2008-02-01","07:00:00.0000000",1,140,"053992","LateFall"
"2008-02-01","09:00:00.0000000",1,168,"052995","LateFall"
"2008-02-01","09:00:00.0000000",1,133,"053995","LateFall"
"2008-02-01","09:00:00.0000000",1,145,"053988","LateFall"
"2008-02-01","09:00:00.0000000",1,146,"053993","LateFall"
"2008-02-01","09:00:00.0000000",1,153,"053683","LateFall"
"2008-02-01","10:00:00.0000000",1,164,"053992","LateFall"
"2008-02-01","10:00:00.0000000",1,162,"053990","LateFall"
"2008-02-01","10:00:00.0000000",1,136,"052994","LateFall"
"2008-02-01","11:00:00.0000000",1,142,"053989","LateFall"
"2008-02-01","11:00:00.0000000",1,147,"053995","LateFall"
"2008-02-01","11:00:00.0000000",1,168,"052994","LateFall"
"2008-02-01","13:00:00.0000000",1,133,"053992","LateFall"
"2008-02-01","13:00:00.0000000",1,133,"053995","LateFall"
"2008-02-01","13:00:00.0000000",1,138,"052994","LateFall"
"2008-02-01","13:00:00.0000000",1,175,"053683","LateFall"
"2008-02-01","15:00:00.0000000",1,142,"053997","LateFall"
"2008-02-01","15:00:00.0000000",1,200,"053988","LateFall"
"2008-02-01","16:00:00.0000000",1,136,"052995","LateFall"
"2008-02-01","17:00:00.0000000",1,121,"052994","LateFall"
"2008-02-01","22:00:00.0000000",1,138,"053992","LateFall"
"2008-02-01","22:00:00.0000000",1,143,"052995","LateFall"
"2008-02-01","22:00:00.0000000",1,145,"053988","LateFall"
"2008-02-01","22:00:00.0000000",1,178,"053684","LateFall"
"2008-02-01","23:00:00.0000000",1,130,"053997","LateFall"
"2008-02-01","23:00:00.0000000",1,153,"053992","LateFall"
"2008-02-01","23:00:00.0000000",1,169,"053990","LateFall"
"2008-02-01","23:59:00.0000000",1,154,"053683","LateFall"
"2008-02-01","23:59:00.0000000",1,138,"053988","LateFall"
"2008-02-02","01:00:00.0000000",1,142,"052994","LateFall"
"2008-02-02","01:00:00.0000000",1,145,"053988","LateFall"
